,cod_ncm,hscode,cod_pais_origem,urf_cod,via_transp_cod,sgl_uf_import,city_cod,cidade_import,combinacao_202406,combinacao_202407
11389,85414300,8541,160,927800,1,SP,3450308,SAO PAULO,0.0,0.0
11390,87081000,8708,160,717600,1,RJ,3304557,RIO DE JANEIRO,1.0,1.0
11391,29339919,2933,160,817600,4,MG,3152501,POUSO ALEGRE,0.0,0.0
11392,85412120,8541,160,817600,4,SP,3420509,INDAIATUBA,1.0,1.0
11393,29336929,2933,160,817800,1,SP,3450605,SAO ROQUE,1.0,1.0
11394,85176199,8517,160,817600,4,SP,3448906,SAO CARLOS,1.0,1.0
11395,87082911,8708,160,817800,1,SP,3443402,RIBEIRAO PRETO,1.0,1.0
11396,85413029,8541,160,817700,4,MG,3118601,CONTAGEM,1.0,1.0
11397,84439923,8443,160,817600,4,SP,3452809,TABOAO DA SERRA,1.0,1.0
11398,85177900,8517,160,817600,4,MG,3133600,ITAPEVA,0.0,0.0
11399,87081000,8708,160,817800,1,SP,3449805,SAO JOSE DO RIO PRETO,1.0,1.0
11400,29222911,2922,160,717600,1,RJ,3304557,RIO DE JANEIRO,0.0,0.0
11401,29339999,2933,160,817700,4,SP,3456206,VALINHOS,1.0,1.0
11402,85176234,8517,160,817600,4,SP,3424402,JACAREI,1.0,1.0
11403,87082999,8708,160,1017700,1,RS,4316006,ROLANTE,0.0,0.0
11404,29214990,2921,160,817800,1,SP,3448906,SAO CARLOS,0.0,0.0
11405,85414032,8541,160,927800,1,RS,4314100,PASSO FUNDO,0.0,0.0
11406,87085091,8708,160,817600,4,SP,3452205,SOROCABA,1.0,1.0
11407,85176254,8517,160,717600,1,RJ,3301702,DUQUE DE CAXIAS,0.0,0.0
11408,84439933,8443,160,817600,4,SP,3456206,VALINHOS,1.0,1.0
11409,84439110,8443,160,817700,4,SP,3418800,GUARULHOS,1.0,1.0
11410,85176239,8517,160,817600,4,MG,3146008,OURO FINO,0.0,0.0
11411,90189069,9018,160,717700,9,RJ,3304557,RIO DE JANEIRO,0.0,0.0
11412,29339999,2933,160,817800,1,SP,3450308,SAO PAULO,1.0,1.0
11413,29335949,2933,160,817600,4,MG,3152501,POUSO ALEGRE,0.0,0.0
11414,85411019,8541,160,1017801,4,RS,4305108,CAXIAS DO SUL,0.0,0.0
11415,85414121,8541,160,817700,4,SP,3450605,SAO ROQUE,1.0,1.0
11416,87083090,8708,160,817700,4,SP,3405708,BARUERI,1.0,1.0
11417,29156011,2915,160,817600,4,SP,3413009,COTIA,0.0,0.0
11418,85176259,8517,160,817600,4,SP,3408603,CACHOEIRA PAULISTA,1.0,1.0
11419,90183999,9018,160,1017700,1,RS,4314407,PELOTAS,0.0,0.0
11420,85413029,8541,160,817700,4,SP,3434401,OSASCO,1.0,1.0
11421,85176239,8517,160,817600,4,SP,3413009,COTIA,1.0,1.0
11422,84431310,8443,160,817800,1,SP,3426407,LARANJAL PAULISTA,0.0,0.0
11423,84433199,8443,160,817800,1,SP,3441406,PRESIDENTE PRUDENTE,0.0,0.0
11424,29414090,2941,160,817800,1,SP,3415400,FARTURA,1.0,1.0
11425,84433237,8443,160,617700,4,MG,3137601,LAGOA SANTA,0.0,0.0
11426,29412010,2941,160,817800,1,SP,3424303,JABOTICABAL,1.0,1.0
11427,87085080,8708,160,817800,1,SP,3425904,JUNDIAI,1.0,1.0
11428,85411029,8541,160,817600,4,SP,3423107,ITAQUAQUECETUBA,1.0,1.0
11429,84433231,8443,160,817800,1,SP,3452205,SOROCABA,0.0,0.0
11430,85414122,8541,160,1017801,4,RS,4316808,SANTA CRUZ DO SUL,0.0,0.0
11431,85414290,8541,160,817700,4,SP,3454102,TAUBATE,1.0,1.0
11432,85176229,8517,160,817800,1,SP,3449904,SAO JOSE DOS CAMPOS,0.0,0.0
11433,85414111,8541,160,817600,4,MG,3125101,EXTREMA,1.0,1.0
11434,85177900,8517,160,817800,1,MG,3133600,ITAPEVA,0.0,0.0
11435,87084019,8708,160,817800,1,RS,4304606,CANOAS,0.0,0.0
11436,85412920,8541,160,817700,4,MG,3132404,ITAJUBA,1.0,1.0
11437,85171439,8517,160,817800,1,SP,3409502,CAMPINAS,0.0,0.0
11438,87085080,8708,160,817800,1,SP,3448708,SAO BERNARDO DO CAMPO,1.0,1.0
11439,90183999,9018,160,817800,1,MG,3144805,NOVA LIMA,0.0,0.0
11440,90183211,9018,160,817700,4,SP,3452205,SOROCABA,1.0,1.0
11441,85411021,8541,160,817800,1,MG,3106705,BETIM,0.0,0.0
11442,29333989,2933,160,817800,1,SP,3450308,SAO PAULO,1.0,1.0
11443,85416010,8541,160,817700,4,SP,3403901,ARUJA,1.0,1.0
11444,85176291,8517,160,817700,4,MG,3136652,JUATUBA,0.0,0.0
11445,85416010,8541,160,817700,4,RS,4303905,CAMPO BOM,0.0,0.0
11446,85413029,8541,160,817800,1,SP,3413801,DIADEMA,0.0,0.0
11447,85176299,8517,160,817700,4,SP,3441307,PRESIDENTE EPITACIO,1.0,1.0
11448,87084090,8708,160,817600,4,SP,3452205,SOROCABA,1.0,1.0
11449,29224910,2922,160,817800,1,MG,3152501,POUSO ALEGRE,0.0,0.0
11450,87085019,8708,160,817800,1,SP,3448807,SAO CAETANO DO SUL,1.0,1.0
11451,85411022,8541,160,817800,1,MG,3170701,VARGINHA,0.0,0.0
11452,90183219,9018,160,817800,1,SP,3443402,RIBEIRAO PRETO,1.0,0.0
11453,85176294,8517,160,817700,4,MG,3170206,UBERLANDIA,0.0,0.0
11454,85414111,8541,160,817600,4,RS,4304606,CANOAS,0.0,0.0
11455,85177900,8517,160,1017700,1,RS,4313300,NOVA PRATA,0.0,0.0
11456,29413020,2941,160,817800,1,SP,3431803,MONTE MOR,1.0,1.0
11457,29155020,2915,160,1017700,1,RS,4300604,ALVORADA,0.0,0.0
11458,29221100,2922,160,817800,1,MG,3104007,ARAXA,0.0,0.0
11459,87089990,8708,160,1017700,1,RS,4313300,NOVA PRATA,0.0,0.0
11460,29335912,2933,160,817600,4,SP,3413108,CRAVINHOS,1.0,1.0
11461,85414021,8541,160,817700,4,RS,4305108,CAXIAS DO SUL,0.0,0.0
11462,85177099,8517,160,817600,4,MG,3159605,SANTA RITA DO SAPUCAI,0.0,0.0
11463,90189094,9018,160,817800,1,RS,4314902,PORTO ALEGRE,0.0,0.0
11464,84439960,8443,160,817600,4,MG,3118601,CONTAGEM,0.0,0.0
11465,29224990,2922,160,817800,1,RS,4317202,SANTA ROSA,0.0,0.0
11466,85176199,8517,160,817600,4,MG,3170701,VARGINHA,0.0,0.0
11467,87089100,8708,160,817600,4,RS,4304606,CANOAS,0.0,0.0
11468,84439931,8443,160,817700,4,SP,3448906,SAO CARLOS,1.0,1.0
11469,29214100,2921,160,817800,1,SP,3425003,JANDIRA,0.0,0.0
11470,85414300,8541,160,817800,1,MG,3135050,JAIBA,0.0,0.0
11471,87082991,8708,160,817800,1,SP,3447304,SANTANA DE PARNAIBA,1.0,1.0
11472,90189010,9018,160,817600,4,SP,3409502,CAMPINAS,1.0,1.0
11473,85411029,8541,160,1017801,4,RS,4314902,PORTO ALEGRE,0.0,0.0
11474,85176241,8517,160,817600,4,SP,3448807,SAO CAETANO DO SUL,1.0,1.0
11475,85176249,8517,160,717700,4,RJ,3304557,RIO DE JANEIRO,0.0,0.0
11476,84433199,8443,160,817800,1,MG,3124104,ESMERALDAS,0.0,0.0
11477,85176241,8517,160,817800,1,MG,3118601,CONTAGEM,0.0,0.0
11478,85412920,8541,160,817800,1,SP,3447809,SANTO ANDRE,0.0,0.0
11479,87089490,8708,160,817800,1,SP,3449904,SAO JOSE DOS CAMPOS,1.0,1.0
11480,29339919,2933,160,1017500,7,SP,3450308,SAO PAULO,0.0,0.0
11481,87089100,8708,160,817600,4,SP,3429401,MAUA,1.0,1.0
11482,85177190,8517,160,1017700,1,RS,4305108,CAXIAS DO SUL,0.0,0.0
11483,29153999,2915,160,717700,4,RJ,3304557,RIO DE JANEIRO,0.0,0.0
11484,87084090,8708,160,817800,1,SP,3420509,INDAIATUBA,1.0,1.0
11485,87083019,8708,160,817800,1,SP,3409502,CAMPINAS,1.0,1.0
11486,29335919,2933,160,817800,1,SP,3424709,JAGUARIUNA,1.0,1.0
11487,90181290,9018,160,817700,4,RS,4305108,CAXIAS DO SUL,0.0,0.0
11488,90182090,9018,160,817700,4,SP,3430706,MOGI GUACU,1.0,1.0
11489,85177900,8517,160,817800,1,SP,3450308,SAO PAULO,0.0,0.0
11490,87088000,8708,160,817800,1,SP,3424402,JACAREI,1.0,1.0
11491,85176277,8517,160,817700,4,SP,3438709,PIRACICABA,1.0,1.0
11492,90183999,9018,160,817800,1,MG,3159605,SANTA RITA DO SAPUCAI,0.0,0.0
11493,90189069,9018,160,927700,1,RS,4314902,PORTO ALEGRE,0.0,0.0
11494,87089200,8708,160,817600,4,SP,3401905,AMPARO,1.0,1.0
11495,85176234,8517,160,717700,4,RJ,3301702,DUQUE DE CAXIAS,0.0,0.0
11496,85411021,8541,160,817700,4,SP,3425003,JANDIRA,1.0,1.0
11497,85171211,8517,160,817700,4,SP,3413801,DIADEMA,1.0,1.0
11498,29335913,2933,160,817800,1,SP,3443907,RIO CLARO,1.0,1.0
11499,29224210,2922,160,717600,1,SP,3454102,TAUBATE,0.0,1.0
11500,29215139,2921,160,817700,4,SP,3424006,ITUPEVA,0.0,0.0
11501,90183921,9018,160,717700,4,RJ,3304557,RIO DE JANEIRO,0.0,0.0
11502,87089483,8708,160,927700,1,RS,4314902,PORTO ALEGRE,0.0,0.0
11503,85176254,8517,160,817600,4,MG,3106705,BETIM,0.0,0.0
11504,90181300,9018,160,817700,4,SP,3405708,BARUERI,1.0,1.0
11505,87085011,8708,160,817800,1,SP,3449904,SAO JOSE DOS CAMPOS,1.0,1.0
11506,84439939,8443,160,717600,4,RJ,3302254,ITATIAIA,0.0,0.0
11507,85416090,8541,160,817700,4,SP,3452205,SOROCABA,1.0,1.0
11508,29419059,2941,160,817800,1,SP,3424709,JAGUARIUNA,1.0,1.0
11509,85414111,8541,160,817700,4,RS,4316808,SANTA CRUZ DO SUL,0.0,0.0
11510,29414090,2941,160,817800,1,SP,3415103,EMBU-GUACU,1.0,1.0
11511,85414022,8541,160,817800,1,SP,3452809,TABOAO DA SERRA,0.0,0.0
11512,84439970,8443,160,817600,4,SP,3405708,BARUERI,1.0,1.0
11513,29339969,2933,160,817800,1,SP,3418404,GUARATINGUETA,1.0,1.0
11514,85414013,8541,160,817700,4,SP,3443402,RIBEIRAO PRETO,1.0,1.0
11515,87088000,8708,160,817700,4,SP,3402804,ARACATUBA,1.0,1.0
11516,84439929,8443,160,817800,1,MG,3106200,BELO HORIZONTE,0.0,0.0
11517,85176215,8517,160,817800,1,MG,3125101,EXTREMA,0.0,0.0
11518,85416090,8541,160,1017801,4,RS,4309209,GRAVATAI,0.0,0.0
11519,90189099,9018,160,817700,4,SP,3420509,INDAIATUBA,1.0,1.0
11520,29159039,2915,160,817800,1,RJ,3304557,RIO DE JANEIRO,0.0,0.0
11521,84439990,8443,160,227600,1,RS,4303509,CAMAQUA,0.0,0.0
11522,85177099,8517,160,817800,1,SP,3448708,SAO BERNARDO DO CAMPO,0.0,0.0
11523,84439929,8443,160,817700,4,SP,3409502,CAMPINAS,1.0,1.0
11524,85177099,8517,160,717700,4,RJ,3303302,NITEROI,0.0,0.0
11525,84439929,8443,160,817800,1,MG,3125101,EXTREMA,0.0,0.0
11526,29333981,2933,160,817600,4,SP,3413108,CRAVINHOS,1.0,1.0
11527,85176130,8517,160,817600,4,SP,3449904,SAO JOSE DOS CAMPOS,1.0,1.0
11528,85414122,8541,160,817600,4,SP,3416705,GARCA,1.0,1.0
11529,90183929,9018,160,817600,4,SP,3449904,SAO JOSE DOS CAMPOS,1.0,1.0
11530,29213011,2921,160,817800,1,SP,3452205,SOROCABA,0.0,0.0
11531,85419090,8541,160,817600,4,SP,3436703,PEDERNEIRAS,1.0,1.0
11532,87084090,8708,160,817600,4,SP,3430706,MOGI GUACU,1.0,1.0
11533,85414300,8541,160,817800,1,MG,3162948,SAO JOSE DA BARRA,0.0,0.0
11534,85415100,8541,160,817600,4,SP,3405708,BARUERI,1.0,1.0
11535,85412920,8541,160,927700,1,SP,3434401,OSASCO,0.0,0.0
11536,85414122,8541,160,717700,4,RJ,3304524,RIO DAS OSTRAS,0.0,0.0
11537,85176241,8517,160,1017700,1,RS,4304606,CANOAS,0.0,0.0
11538,29332925,2933,160,817600,4,SP,3447304,SANTANA DE PARNAIBA,1.0,1.0
11539,87083090,8708,160,1017700,1,RS,4322608,VENANCIO AIRES,0.0,0.0
11540,85414111,8541,160,1017700,1,RS,4305108,CAXIAS DO SUL,0.0,0.0
11541,85171890,8517,160,817700,4,SP,3411607,CESARIO LANGE,1.0,1.0
11542,85177029,8517,160,817700,4,SP,3434401,OSASCO,1.0,1.0
11543,84439199,8443,160,817800,1,SP,3447809,SANTO ANDRE,0.0,0.0
11544,85176294,8517,160,817700,4,SP,3445803,SANTA BARBARA D'OESTE,1.0,1.0
11545,85414122,8541,160,717700,4,RJ,3300209,ARARUAMA,0.0,0.0
11546,29337990,2933,160,817800,1,SP,3448708,SAO BERNARDO DO CAMPO,1.0,1.0
11547,29224961,2922,160,817700,4,SP,3413009,COTIA,1.0,1.0
11548,29222911,2922,160,817700,4,SP,3413009,COTIA,1.0,1.0
11549,90181210,9018,160,817800,1,SP,3405708,BARUERI,1.0,0.0
11550,90183929,9018,160,817600,4,MG,3127107,FRUTAL,0.0,0.0
11551,85411021,8541,160,1017801,4,RS,4310207,IJUI,0.0,0.0
11552,90183929,9018,160,817600,4,SP,3429401,MAUA,1.0,1.0
11553,29332999,2933,160,817800,1,SP,3448708,SAO BERNARDO DO CAMPO,1.0,1.0
11554,85412199,8541,160,817700,4,SP,3405708,BARUERI,1.0,1.0
11555,87087090,8708,160,717600,1,RJ,3304110,PORTO REAL,1.0,1.0
11556,84439942,8443,160,717700,4,RJ,3302254,ITATIAIA,0.0,0.0
11557,29419041,2941,160,927800,1,SP,3422604,ITAPIRA,1.0,1.0
11558,85177900,8517,160,817800,1,MG,3152501,POUSO ALEGRE,0.0,0.0
11559,84433223,8443,160,817600,4,SP,3418800,GUARULHOS,1.0,1.0
11560,84439923,8443,160,717600,4,RJ,3304201,RESENDE,0.0,0.0
11561,84439939,8443,160,817700,4,MG,3118601,CONTAGEM,0.0,0.0
11562,85411099,8541,160,817800,1,MG,3152501,POUSO ALEGRE,0.0,0.0
11563,85411032,8541,160,817800,1,MG,3133600,ITAPEVA,0.0,0.0
11564,84439960,8443,160,817700,4,MG,3170206,UBERLANDIA,0.0,0.0
11565,87082200,8708,160,817800,1,SP,3452403,SUMARE,1.0,1.0
11566,85414111,8541,160,817700,4,MG,3106705,BETIM,1.0,1.0
11567,85176256,8517,160,917800,1,RS,4309308,GUAIBA,0.0,0.0
11568,85176254,8517,160,1017700,1,RS,4318705,SAO LEOPOLDO,0.0,0.0
11569,90189099,9018,160,927800,1,RS,4314902,PORTO ALEGRE,0.0,0.0
11570,85176291,8517,160,817600,4,SP,3404107,ATIBAIA,1.0,1.0
11571,90183921,9018,160,817700,4,MG,3137601,LAGOA SANTA,0.0,0.0
11572,84433299,8443,160,817700,4,RS,4316808,SANTA CRUZ DO SUL,0.0,0.0
11573,29151100,2915,160,817700,4,SP,3413009,COTIA,0.0,0.0
11574,29153942,2915,160,817800,1,SP,3454102,TAUBATE,1.0,1.0
11575,87089300,8708,160,817800,1,SP,3457006,VOTORANTIM,1.0,1.0
11576,29337990,2933,160,817800,1,SP,3402903,ARACOIABA DA SERRA,1.0,1.0
11577,87089482,8708,160,817800,1,SP,3424402,JACAREI,1.0,1.0
11578,29337990,2933,160,817600,4,SP,3413108,CRAVINHOS,1.0,1.0
11579,29215119,2921,160,717600,1,RJ,3303500,NOVA IGUACU,0.0,0.0
11580,29156011,2915,160,817800,1,SP,3437800,PIEDADE,1.0,1.0
11581,85411019,8541,160,617700,4,MG,3159605,SANTA RITA DO SAPUCAI,1.0,1.0
11582,85411092,8541,160,817800,1,SP,3438709,PIRACICABA,0.0,0.0
11583,87089910,8708,160,817800,1,MG,3139409,MANHUACU,0.0,0.0
11584,85176299,8517,160,817700,4,RS,4312658,NAO-ME-TOQUE,0.0,0.0
11585,87082993,8708,160,1017700,1,RS,4305108,CAXIAS DO SUL,0.0,0.0
11586,87085099,8708,160,817800,1,SP,3452205,SOROCABA,1.0,1.0
11587,85411022,8541,160,617700,4,MG,3106200,BELO HORIZONTE,1.0,1.0
11588,87088000,8708,160,817800,1,SP,3426902,LIMEIRA,1.0,1.0
11589,84433259,8443,160,927800,4,RS,4314902,PORTO ALEGRE,0.0,0.0
11590,85176255,8517,160,817700,4,SP,3450308,SAO PAULO,1.0,1.0
11591,29339919,2933,160,817800,1,SP,3423107,ITAQUAQUECETUBA,1.0,1.0
11592,85176259,8517,160,817800,1,SP,3440606,PORTO FELIZ,0.0,0.0
11593,87081000,8708,160,817600,4,SP,3421408,IRACEMAPOLIS,1.0,1.0
11594,87084080,8708,160,817800,1,MG,3152501,POUSO ALEGRE,0.0,0.0
11595,87089990,8708,160,927700,1,RS,4309209,GRAVATAI,0.0,0.0
11596,85415900,8541,160,817700,4,MG,3118601,CONTAGEM,1.0,1.0
11597,85411012,8541,160,817800,1,MG,3127701,GOVERNADOR VALADARES,0.0,0.0
11598,87082913,8708,160,817800,1,MG,3170701,VARGINHA,0.0,0.0
11599,85171891,8517,160,817800,1,MG,3170701,VARGINHA,0.0,0.0
11600,85412920,8541,160,817600,4,RS,4314407,PELOTAS,0.0,0.0
11601,84433299,8443,160,817800,1,SP,3430607,MOGI DAS CRUZES,0.0,0.0
11602,84433223,8443,160,1017801,4,RS,4311627,LINDOLFO COLLOR,0.0,0.0
11603,85414111,8541,160,817800,1,SP,3415004,EMBU,0.0,0.0
11604,29214410,2921,160,817600,4,SP,3443303,RIBEIRAO PIRES,0.0,0.0
11605,87087090,8708,160,717700,4,RJ,3304110,PORTO REAL,0.0,0.0
11606,29215990,2921,160,927800,1,RS,4314902,PORTO ALEGRE,0.0,0.0
11607,85414027,8541,160,817600,4,SP,3418800,GUARULHOS,1.0,1.0
11608,85176277,8517,160,817600,4,SP,3450308,SAO PAULO,1.0,1.0
11609,87082993,8708,160,817800,1,SP,3408405,CABREUVA,1.0,1.0
11610,85414900,8541,160,617700,4,MG,3159605,SANTA RITA DO SAPUCAI,1.0,1.0
11611,85411029,8541,160,817700,4,SP,3449904,SAO JOSE DOS CAMPOS,1.0,1.0
11612,84433990,8443,160,817700,4,SP,3409502,CAMPINAS,1.0,1.0
11613,84439960,8443,160,817600,4,SP,3405708,BARUERI,1.0,1.0
11614,87083090,8708,160,817600,4,RS,4304606,CANOAS,0.0,0.0
11615,87083019,8708,160,817700,4,SP,3436505,PAULINIA,1.0,1.0
11616,87089100,8708,160,817600,4,SP,3434401,OSASCO,1.0,1.0
11617,29153993,2915,160,817600,4,RJ,3304557,RIO DE JANEIRO,0.0,0.0
11618,85411091,8541,160,817600,4,SP,3418800,GUARULHOS,1.0,1.0
11619,87083019,8708,160,817800,1,SP,3447304,SANTANA DE PARNAIBA,1.0,1.0
11620,84439980,8443,160,817700,4,SP,3405708,BARUERI,1.0,1.0
11621,85176259,8517,160,817800,1,SP,3420509,INDAIATUBA,0.0,0.0
11622,85414121,8541,160,1017801,4,RS,4309308,GUAIBA,0.0,0.0
11623,85415900,8541,160,817800,1,SP,3452205,SOROCABA,0.0,0.0
11624,29413090,2941,160,817800,1,SP,3418800,GUARULHOS,1.0,1.0
11625,84439941,8443,160,817600,4,SP,3450308,SAO PAULO,1.0,1.0
11626,87088000,8708,160,817800,1,SP,3427306,LOUVEIRA,1.0,1.0
11627,29153300,2915,160,817700,4,SP,3413009,COTIA,0.0,0.0
11628,85412120,8541,160,817700,4,MG,3151800,POCOS DE CALDAS,1.0,1.0
11629,85176234,8517,160,817700,4,RJ,3304557,RIO DE JANEIRO,0.0,0.0
11630,29153999,2915,160,517800,1,SP,3448708,SAO BERNARDO DO CAMPO,1.0,1.0
11631,85176259,8517,160,717700,4,RJ,3302403,MACAE,0.0,0.0
11632,90183929,9018,160,817800,1,RS,4314902,PORTO ALEGRE,0.0,0.0
11633,87087090,8708,160,817800,1,SP,3418800,GUARULHOS,1.0,1.0
11634,87082999,8708,160,817600,4,SP,3429401,MAUA,1.0,1.0
11635,85414122,8541,160,817800,1,SP,3449805,SAO JOSE DO RIO PRETO,0.0,0.0
11636,85411022,8541,160,717700,4,SP,3404909,BANANAL,1.0,1.0
11637,85416090,8541,160,817700,4,SP,3404107,ATIBAIA,1.0,1.0
11638,29339919,2933,160,817600,4,SP,3403307,ARARAS,1.0,1.0
11639,85411091,8541,160,817600,4,SP,3448708,SAO BERNARDO DO CAMPO,1.0,1.0
11640,87089200,8708,160,817700,4,SP,3452403,SUMARE,1.0,1.0
11641,84433259,8443,160,817800,1,MG,3106200,BELO HORIZONTE,0.0,0.0
11642,29411041,2941,160,817800,1,SP,3436307,PATROCINIO PAULISTA,1.0,1.0
11643,29225099,2922,160,817600,4,SP,3423404,ITATIBA,1.0,1.0
11644,85176299,8517,160,817700,4,SP,3456701,VINHEDO,1.0,1.0
11645,85415100,8541,160,1017801,4,RS,4310207,IJUI,0.0,0.0
11646,87085091,8708,160,1017700,1,RS,4307005,ERECHIM,0.0,0.0
11647,85176252,8517,160,717700,4,RJ,3304557,RIO DE JANEIRO,0.0,0.0
11648,87089300,8708,160,817800,1,RS,4313409,NOVO HAMBURGO,0.0,0.0
11649,90183910,9018,160,817600,4,SP,3448906,SAO CARLOS,1.0,1.0
11650,85176241,8517,160,817700,4,RS,4316808,SANTA CRUZ DO SUL,0.0,0.0
11651,87088000,8708,160,817800,1,SP,3409205,CAJAMAR,1.0,1.0
11652,87081000,8708,160,817800,1,SP,3452403,SUMARE,1.0,1.0
11653,85411019,8541,160,817600,4,SP,3406003,BAURU,1.0,1.0
11654,87082999,8708,160,817600,4,MG,3159605,SANTA RITA DO SAPUCAI,0.0,0.0
11655,87083090,8708,160,817800,1,SP,3436505,PAULINIA,1.0,1.0
11656,87089200,8708,160,817800,1,SP,3456701,VINHEDO,1.0,1.0
11657,90183929,9018,160,817800,1,SP,3448708,SAO BERNARDO DO CAMPO,1.0,0.0
11658,84433236,8443,160,817800,1,SP,3409205,CAJAMAR,0.0,0.0
11659,85176221,8517,160,717700,4,RJ,3304557,RIO DE JANEIRO,0.0,0.0
11660,90189095,9018,160,817800,1,SP,3407605,BRAGANCA PAULISTA,1.0,0.0
11661,29333921,2933,160,817800,1,SP,3405708,BARUERI,1.0,1.0
11662,85412910,8541,160,817600,4,RS,4307005,ERECHIM,0.0,0.0
11663,85176294,8517,160,817800,1,SP,3405708,BARUERI,0.0,0.0
11664,85176279,8517,160,717700,4,RJ,3305554,SEROPEDICA,0.0,0.0
11665,87082911,8708,160,817600,4,SP,3425904,JUNDIAI,1.0,1.0
11666,84439939,8443,160,817700,4,SP,3447304,SANTANA DE PARNAIBA,1.0,1.0
11667,29337990,2933,160,817600,4,MG,3170701,VARGINHA,0.0,0.0
11668,85411019,8541,160,817700,4,SP,3449904,SAO JOSE DOS CAMPOS,1.0,1.0
11669,85415900,8541,160,1017801,4,RS,4304606,CANOAS,0.0,0.0
11670,85176262,8517,160,817600,4,MG,3106705,BETIM,0.0,0.0
11671,29153300,2915,160,817600,4,SP,3424006,ITUPEVA,0.0,0.0
11672,85411092,8541,160,1017500,7,SP,3452205,SOROCABA,0.0,0.0
11673,85414124,8541,160,817700,4,SP,3408504,CACAPAVA,1.0,1.0
11674,84433299,8443,160,817800,1,SP,3425904,JUNDIAI,0.0,0.0
11675,90181300,9018,160,817700,4,MG,3131307,IPATINGA,0.0,0.0
11676,85414111,8541,160,817800,1,RS,4314902,PORTO ALEGRE,0.0,0.0
11677,85414121,8541,160,927700,1,RS,4316808,SANTA CRUZ DO SUL,0.0,0.0
11678,84439929,8443,160,817600,4,SP,3424303,JABOTICABAL,1.0,1.0
11679,29333921,2933,160,817700,4,SP,3405708,BARUERI,1.0,1.0
11680,85176215,8517,160,917900,4,MG,3152501,POUSO ALEGRE,0.0,0.0
11681,87087090,8708,160,1017503,7,SP,3405708,BARUERI,0.0,0.0
11682,84433235,8443,160,817800,1,MG,3170206,UBERLANDIA,0.0,0.0
11683,85176241,8517,160,1010252,7,RS,4322400,URUGUAIANA,0.0,0.0
11684,29333919,2933,160,1017500,7,MG,3170107,UBERABA,0.0,0.0
11685,85176299,8517,160,717600,1,RJ,3302403,MACAE,0.0,0.0
11686,87089490,8708,160,817800,1,RS,4313409,NOVO HAMBURGO,0.0,0.0
11687,90189099,9018,160,817700,4,RS,4311403,LAJEADO,0.0,0.0
11688,29156011,2915,160,817700,4,SP,3452205,SOROCABA,0.0,0.0
11689,85412910,8541,160,817800,1,SP,3407001,BOITUVA,0.0,0.0
11690,85414124,8541,160,817600,4,MG,3125101,EXTREMA,1.0,1.0
11691,85176291,8517,160,717700,4,RJ,3301108,CANTAGALO,0.0,0.0
11692,84439199,8443,160,817700,4,SP,3424006,ITUPEVA,1.0,1.0
11693,87085099,8708,160,817700,4,SP,3425904,JUNDIAI,1.0,1.0
11694,29333939,2933,160,817700,4,SP,3413009,COTIA,1.0,1.0
11695,29156019,2915,160,817800,1,SP,3413009,COTIA,1.0,1.0
11696,85411012,8541,160,817700,4,RS,4314407,PELOTAS,0.0,0.0
11697,85412120,8541,160,817800,1,SP,3440705,PORTO FERREIRA,0.0,0.0
11698,90181980,9018,160,817700,4,SP,3405500,BARRETOS,1.0,1.0
11699,90182090,9018,160,1017801,4,RS,4303905,CAMPO BOM,0.0,0.0
11700,84439941,8443,160,817800,1,SP,3441406,PRESIDENTE PRUDENTE,0.0,0.0
11701,85176259,8517,160,717700,4,MG,3170107,UBERABA,0.0,0.0
11702,85411039,8541,160,817700,4,MG,3106200,BELO HORIZONTE,1.0,1.0
11703,85411099,8541,160,1017801,4,RS,4304606,CANOAS,0.0,0.0
11704,85414121,8541,160,817600,4,SP,3423909,ITU,1.0,1.0
11705,85413019,8541,160,817700,4,MG,3154606,RIBEIRAO DAS NEVES,1.0,1.0
11706,29339999,2933,160,817700,4,SP,3419055,HOLAMBRA,1.0,1.0
11707,85412199,8541,160,817700,4,SP,3448906,SAO CARLOS,1.0,1.0
11708,29336911,2933,160,817800,1,SP,3405708,BARUERI,1.0,1.0
11709,87089100,8708,160,817800,1,MG,3118304,CONSELHEIRO LAFAIETE,0.0,0.0
11710,87085012,8708,160,817800,1,MG,3106200,BELO HORIZONTE,0.0,0.0
11711,85411019,8541,160,817700,4,SP,3418800,GUARULHOS,1.0,1.0
11712,85176299,8517,160,817700,4,SP,3413801,DIADEMA,1.0,1.0
11713,85411029,8541,160,817700,4,SP,3404107,ATIBAIA,1.0,1.0
11714,29419081,2941,160,817700,4,SP,3413009,COTIA,1.0,1.0
11715,29221996,2922,160,817800,1,MG,3137205,LAGOA DA PRATA,0.0,0.0
11716,85414121,8541,160,817800,1,SP,3406003,BAURU,0.0,0.0
11717,85176272,8517,160,817700,4,MG,3132404,ITAJUBA,0.0,0.0
11718,85412910,8541,160,817700,4,SP,3420509,INDAIATUBA,1.0,1.0
11719,90183929,9018,160,1017801,4,RS,4313409,NOVO HAMBURGO,0.0,0.0
11720,85414121,8541,160,817600,4,SP,3409205,CAJAMAR,1.0,1.0
11721,85177900,8517,160,927800,1,RS,4307005,ERECHIM,0.0,0.0
11722,90183999,9018,160,1017801,4,RS,4318705,SAO LEOPOLDO,0.0,0.0
11723,85176239,8517,160,927700,1,SP,3450308,SAO PAULO,0.0,0.0
